,Node 1,,,,Node 2,,,,Node 3,,,,Node 4,,,,Node 5,,,,Node 6,,,,Node 7,,,,Node 8,,,,Node 9,,,
Time (s),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts)
5687.32261,23.17,50.08,100309,0.0706,23.1,53.45,100326,0.077,22.92,51.19,100312,0.061,23.07,47.6,100295,0.0706,23.18,51.36,100214,0.077,23.47,62.06,100275,0.0247,23.64,50.66,100282,0.025,22.76,51.48,100252,0.0867,22.81,56.52,100212,0.0867
5697.43871,23.17,50.14,100315,0.0706,23.09,53.48,100325,0.077,22.92,51.17,100314,0.061,23.06,47.59,100291,0.0738,23.18,51.36,100214,0.077,23.47,61.99,100276,0.0247,23.64,50.59,100284,0.0322,22.75,51.84,100256,0.0867,22.81,56.58,100213,0.0867
5707.55434,23.17,50.25,100312,0.0706,23.1,53.52,100329,0.077,22.93,51.23,100316,0.061,23.07,47.85,100289,0.0706,23.2,51.49,100212,0.077,23.47,61.96,100272,0.0176,23.64,50.63,100289,0.025,22.76,51.58,100260,0.0867,22.81,56.52,100209,0.0867
5717.67044,23.18,50.24,100313,0.0706,23.1,53.56,100328,0.077,22.92,51.14,100315,0.061,23.07,47.83,100290,0.0706,23.18,51.62,100211,0.077,23.47,62,100272,0.0176,23.64,50.6,100288,0.025,22.75,51.73,100258,0.0867,22.81,56.54,100208,0.0867
5727.78701,23.17,50.14,100321,0.0706,23.1,53.49,100331,0.077,22.92,51.22,100316,0.061,23.06,47.81,100294,0.0706,23.18,51.46,100211,0.077,23.47,62.01,100271,0.0176,23.64,50.68,100285,0.025,22.75,51.26,100258,0.0867,22.81,56.63,100206,0.0867
5737.90311,23.17,49.85,100320,0.0706,23.1,53.49,100330,0.0738,22.93,51.21,100315,0.061,23.06,48.08,100295,0.0706,23.18,51.52,100211,0.077,23.47,61.96,100265,0.0176,23.64,50.71,100290,0.025,22.75,51.37,100259,0.0867,22.81,56.58,100208,0.0867
5748.01826,23.18,50.35,100319,0.0706,23.1,53.61,100331,0.0738,22.93,51.25,100320,0.061,23.07,47.64,100297,0.0706,23.18,51.44,100217,0.077,23.47,61.99,100266,0.0176,23.64,50.69,100290,0.025,22.76,51.57,100259,0.0867,22.81,56.54,100209,0.0867
5758.13388,23.17,50.15,100319,0.0706,23.1,53.43,100331,0.077,22.93,51.13,100319,0.061,23.06,47.68,100296,0.0706,23.18,51.39,100215,0.077,23.47,61.95,100269,0.0247,23.64,50.67,100289,0.025,22.75,51.45,100259,0.0867,22.82,56.52,100211,0.0867
5768.25046,23.17,50.27,100316,0.0706,23.1,53.53,100331,0.077,22.92,51.14,100312,0.061,23.07,47.85,100298,0.0706,23.18,51.33,100216,0.077,23.47,61.99,100267,0.0176,23.63,50.57,100287,0.025,22.75,51.92,100252,0.0867,22.81,56.58,100214,0.0867
5778.36561,23.17,50.24,100322,0.0706,23.1,53.49,100333,0.077,22.92,51.2,100312,0.061,23.06,47.98,100297,0.0706,23.18,51.46,100216,0.077,23.47,61.94,100273,0.0247,23.63,50.72,100288,0.025,22.75,51.62,100259,0.0867,22.81,56.57,100214,0.0867
5788.48171,23.17,50.05,100319,0.0706,23.1,53.46,100327,0.0738,22.92,51.21,100314,0.061,23.06,47.63,100298,0.0706,23.18,51.48,100217,0.077,23.47,62.05,100271,0.0247,23.63,50.7,100287,0.025,22.75,51.88,100257,0.0867,22.81,56.59,100212,0.0867
5798.59685,23.17,50.16,100312,0.0706,23.1,53.51,100330,0.0738,22.93,51.15,100312,0.061,23.06,47.8,100295,0.0706,23.18,51.59,100217,0.077,23.47,62.01,100274,0.0176,23.64,50.76,100290,0.0322,22.75,51.8,100254,0.0867,22.81,56.56,100213,0.0899
5808.71295,23.17,49.87,100317,0.0706,23.1,53.55,100330,0.077,22.92,51.17,100314,0.061,23.07,47.74,100295,0.0706,23.17,51.49,100217,0.077,23.47,62,100275,0.0176,23.63,50.7,100286,0.025,22.75,51.3,100252,0.0867,22.81,56.64,100211,0.0867
5818.82905,23.17,50.38,100319,0.0706,23.1,53.54,100330,0.077,22.93,51.18,100308,0.061,23.07,47.71,100295,0.0706,23.17,51.48,100217,0.077,23.47,62,100272,0.0176,23.63,50.71,100286,0.025,22.75,51.73,100253,0.0867,22.81,56.61,100212,0.0899
5828.94515,23.17,50.33,100317,0.0706,23.1,53.58,100329,0.077,22.93,51.17,100313,0.061,23.06,47.96,100298,0.0706,23.18,51.42,100218,0.077,23.47,61.99,100272,0.0176,23.63,50.73,100286,0.025,22.75,51.6,100253,0.0867,22.81,56.61,100208,0.0867
5839.06078,23.17,49.92,100312,0.0706,23.1,53.6,100330,0.0738,22.92,51.19,100309,0.061,23.07,47.93,100296,0.0706,23.17,51.55,100215,0.077,23.47,61.99,100274,0.0247,23.63,50.7,100285,0.025,22.75,51.25,100246,0.0867,22.82,56.58,100209,0.0867
5849.17736,23.17,49.97,100315,0.0706,23.1,53.47,100329,0.0738,22.92,51.19,100305,0.061,23.07,47.97,100294,0.0706,23.17,51.63,100216,0.077,23.47,61.99,100268,0.0247,23.63,50.7,100282,0.025,22.75,51.31,100249,0.0867,22.82,56.59,100209,0.0867
5859.29298,23.17,50.12,100315,0.0706,23.1,53.61,100321,0.077,22.92,51.16,100308,0.061,23.07,47.63,100293,0.0706,23.17,51.51,100216,0.077,23.47,61.97,100271,0.0176,23.63,50.55,100283,0.0322,22.75,51.4,100248,0.0867,22.82,56.57,100212,0.0867
5869.4086,23.16,50.13,100311,0.0706,23.1,53.62,100322,0.077,22.92,51.21,100309,0.061,23.06,47.83,100296,0.0706,23.17,51.46,100215,0.077,23.47,61.97,100270,0.0176,23.63,50.64,100282,0.0322,22.75,51.2,100253,0.0867,22.81,56.58,100210,0.0867
5879.52423,23.17,50.2,100310,0.0706,23.1,53.51,100324,0.0738,22.92,51.14,100308,0.061,23.07,47.75,100294,0.0706,23.17,51.42,100217,0.077,23.47,62.01,100272,0.0247,23.63,50.7,100283,0.0322,22.75,51.91,100248,0.0867,22.81,56.64,100209,0.0867
5889.63985,23.17,50.05,100313,0.0706,23.1,53.51,100328,0.077,22.93,51.23,100310,0.061,23.06,47.81,100290,0.0706,23.17,51.55,100209,0.077,23.47,61.99,100268,0.0247,23.63,50.67,100283,0.025,22.75,51.89,100253,0.0867,22.81,56.55,100213,0.0867
5899.75643,23.17,49.94,100313,0.0706,23.1,53.58,100327,0.0738,22.92,51.21,100311,0.061,23.07,47.86,100293,0.0706,23.17,51.53,100211,0.077,23.47,62.03,100271,0.0176,23.64,50.77,100284,0.025,22.75,52.06,100254,0.0867,22.81,56.54,100205,0.0867
5909.87157,23.16,50.12,100313,0.0706,23.1,53.58,100325,0.077,22.92,51.23,100308,0.061,23.06,47.96,100294,0.0706,23.17,51.5,100213,0.077,23.47,61.97,100269,0.0176,23.63,50.71,100285,0.025,22.74,51.71,100247,0.0867,22.81,56.59,100209,0.0867
5919.98672,23.17,50.16,100315,0.0706,23.1,53.57,100326,0.077,22.93,51.14,100304,0.061,23.06,47.71,100294,0.0706,23.17,51.43,100213,0.077,23.47,62.06,100265,0.0176,23.63,50.74,100276,0.0322,22.75,51.9,100246,0.0867,22.81,56.61,100205,0.0867
5930.1033,23.17,50.2,100317,0.0706,23.1,53.55,100326,0.077,22.92,51.2,100306,0.061,23.06,47.95,100292,0.0706,23.17,51.58,100209,0.077,23.47,62.01,100267,0.0176,23.64,50.68,100279,0.0322,22.75,51.92,100247,0.0867,22.81,56.61,100206,0.0867
5940.21892,23.17,50.42,100308,0.0706,23.1,53.55,100323,0.0738,22.92,51.15,100309,0.061,23.06,47.76,100296,0.0706,23.16,51.47,100212,0.077,23.48,61.99,100269,0.0176,23.64,50.68,100282,0.025,22.74,51.59,100253,0.0867,22.81,56.59,100205,0.0867
5950.33597,23.17,49.78,100313,0.0706,23.1,53.53,100324,0.077,22.93,51.22,100308,0.061,23.06,47.96,100293,0.0706,23.17,51.49,100215,0.077,23.47,62.01,100266,0.0176,23.63,50.69,100281,0.025,22.75,51.91,100247,0.0867,22.81,56.56,100209,0.0867
5960.45112,23.17,50.36,100309,0.0706,23.1,53.6,100325,0.0738,22.93,51.28,100305,0.061,23.05,48.24,100287,0.0706,23.17,51.46,100207,0.077,23.47,61.99,100270,0.0176,23.63,50.64,100280,0.025,22.75,51.68,100248,0.0867,22.81,56.59,100211,0.0867
5970.56674,23.17,50.21,100311,0.0706,23.1,53.62,100324,0.077,22.92,51.21,100304,0.061,23.06,47.74,100289,0.0706,23.16,51.55,100208,0.077,23.47,62.02,100268,0.0247,23.63,50.77,100278,0.0322,22.75,51.55,100248,0.0867,22.82,56.58,100205,0.0867
5980.68284,23.16,49.84,100311,0.0706,23.1,53.55,100321,0.077,22.92,51.19,100306,0.061,23.06,47.8,100294,0.0706,23.16,51.56,100208,0.077,23.48,61.98,100267,0.0247,23.63,50.63,100280,0.0322,22.75,51.34,100248,0.0867,22.82,56.58,100200,0.0867
5990.79895,23.17,50.31,100310,0.0706,23.1,53.6,100323,0.077,22.92,51.17,100307,0.061,23.06,47.8,100289,0.0706,23.16,51.45,100211,0.077,23.47,62,100262,0.0247,23.63,50.64,100280,0.0322,22.75,52.03,100248,0.0867,22.81,56.6,100204,0.0867
6000.91409,23.17,50.21,100309,0.0706,23.09,53.51,100322,0.077,22.92,51.14,100306,0.061,23.06,47.83,100287,0.0706,23.16,51.5,100211,0.077,23.47,61.97,100266,0.0176,23.63,50.57,100279,0.025,22.75,51.34,100252,0.0867,22.81,56.64,100208,0.0867
6011.03019,23.17,50.19,100312,0.0706,23.1,53.66,100324,0.077,22.92,51.2,100305,0.061,23.06,47.82,100292,0.0706,23.16,51.51,100204,0.077,23.47,61.95,100263,0.0176,23.64,50.78,100282,0.025,22.75,51.51,100250,0.0867,22.81,56.61,100205,0.0867
6021.14629,23.17,49.66,100307,0.0706,23.1,53.55,100325,0.077,22.93,51.27,100308,0.061,23.06,47.71,100291,0.0706,23.16,51.42,100208,0.077,23.47,61.96,100267,0.0176,23.63,50.63,100281,0.025,22.75,51.89,100248,0.0867,22.81,56.58,100203,0.0867
6051.53179,23.16,50.09,100310,0.0706,23.1,53.51,100321,0.077,22.92,51.19,100308,0.061,23.05,47.92,100288,0.0706,23.16,51.55,100210,0.077,23.47,62.05,100264,0.0176,23.63,50.67,100280,0.025,22.75,52.15,100250,0.0867,22.81,56.58,100205,0.0867
6061.64979,23.16,50.16,100311,0.0706,23.1,53.57,100321,0.077,22.92,51.21,100308,0.061,23.05,47.99,100292,0.0706,23.16,51.39,100209,0.077,23.47,62,100264,0.0247,23.63,50.71,100281,0.025,22.74,51.51,100245,0.0867,22.82,56.6,100206,0.0867
6071.76685,23.16,50.43,100313,0.0706,23.1,53.58,100322,0.077,22.93,51.17,100306,0.061,23.05,47.86,100289,0.0706,23.15,51.49,100210,0.077,23.47,61.97,100262,0.0176,23.63,50.72,100280,0.025,22.75,51.53,100243,0.0867,22.81,56.64,100207,0.0867
6081.88247,23.17,50.5,100310,0.0706,23.1,53.58,100321,0.077,22.92,51.1,100302,0.061,23.06,47.69,100288,0.0706,23.16,51.56,100209,0.077,23.47,61.99,100266,0.0247,23.63,50.62,100283,0.0322,22.74,51.72,100247,0.0867,22.81,56.6,100207,0.0867
6091.99762,23.16,50.16,100309,0.0706,23.1,53.58,100320,0.0738,22.92,51.17,100303,0.061,23.06,47.96,100289,0.0706,23.16,51.54,100209,0.077,23.47,62,100262,0.0247,23.63,50.58,100279,0.025,22.74,51.57,100247,0.0867,22.81,56.55,100205,0.0867
6102.1142,23.16,50.31,100309,0.0706,23.1,53.65,100320,0.077,22.93,51.17,100306,0.061,23.05,47.69,100290,0.0706,23.16,51.32,100209,0.077,23.47,61.99,100260,0.0176,23.63,50.62,100282,0.025,22.74,51.73,100245,0.0867,22.81,56.6,100209,0.0867
6112.22982,23.16,49.96,100311,0.0706,23.1,53.63,100323,0.0738,22.92,51.22,100305,0.061,23.06,48.02,100290,0.0706,23.16,51.49,100209,0.077,23.47,62.02,100263,0.0247,23.63,50.65,100280,0.025,22.74,51.65,100246,0.0867,22.82,56.58,100207,0.0867
6122.34592,23.16,50.06,100307,0.0706,23.1,53.53,100322,0.0738,22.93,51.19,100305,0.061,23.06,47.8,100289,0.0706,23.15,51.52,100204,0.077,23.47,62.01,100264,0.0247,23.63,50.63,100282,0.025,22.75,51.7,100246,0.0867,22.82,56.63,100204,0.0867
6132.46059,23.16,50.1,100309,0.0706,23.1,53.6,100321,0.0738,22.92,51.21,100305,0.061,23.06,47.63,100285,0.0706,23.15,51.37,100208,0.077,23.47,62.03,100264,0.0176,23.63,50.64,100279,0.025,22.75,51.81,100244,0.0867,22.81,56.62,100203,0.0867
6142.57717,23.16,49.92,100312,0.0706,23.1,53.64,100320,0.077,22.92,51.17,100303,0.061,23.05,47.8,100290,0.0706,23.16,51.5,100207,0.077,23.47,61.99,100263,0.0247,23.63,50.73,100280,0.025,22.74,51.96,100243,0.0867,22.81,56.58,100203,0.0867
6152.69279,23.16,50.32,100307,0.0706,23.1,53.58,100324,0.0738,22.92,51.15,100302,0.061,23.05,48.23,100286,0.0706,23.15,51.6,100209,0.077,23.47,62,100262,0.0176,23.63,50.72,100278,0.0322,22.74,51.65,100244,0.0867,22.82,56.57,100205,0.0899
6162.80937,23.16,49.95,100307,0.0706,23.1,53.56,100319,0.077,22.92,51.22,100302,0.061,23.05,47.76,100285,0.0706,23.15,51.3,100210,0.077,23.47,61.97,100265,0.0247,23.63,50.62,100277,0.025,22.75,51.26,100242,0.0867,22.81,56.61,100205,0.0899
6172.92404,23.16,50.34,100303,0.0706,23.1,53.56,100319,0.077,22.92,51.15,100302,0.061,23.05,47.79,100289,0.0706,23.15,51.43,100211,0.077,23.47,61.99,100265,0.0247,23.63,50.61,100276,0.0322,22.74,51.72,100246,0.0867,22.81,56.6,100203,0.0867
6183.04061,23.16,49.9,100301,0.0706,23.1,53.62,100317,0.0738,22.92,51.21,100303,0.061,23.05,47.7,100288,0.0706,23.15,51.43,100211,0.077,23.47,61.97,100264,0.0176,23.63,50.71,100272,0.025,22.75,51.18,100244,0.0867,22.81,56.59,100201,0.0899
6193.15671,23.16,50.03,100309,0.0706,23.1,53.53,100316,0.0738,22.92,51.19,100303,0.061,23.05,47.69,100287,0.0706,23.15,51.45,100208,0.077,23.47,62.03,100261,0.0176,23.63,50.65,100275,0.025,22.74,51.53,100245,0.0867,22.81,56.6,100206,0.0899
6203.27281,23.16,50.45,100307,0.0706,23.1,53.6,100318,0.077,22.92,51.22,100303,0.061,23.05,47.88,100284,0.0706,23.14,51.32,100204,0.077,23.47,62.02,100263,0.0176,23.63,50.65,100275,0.025,22.74,51.49,100245,0.0867,22.81,56.63,100204,0.0899
6213.38796,23.16,50.05,100303,0.0706,23.1,53.56,100318,0.077,22.92,51.2,100306,0.061,23.05,47.78,100284,0.0706,23.15,51.42,100202,0.077,23.47,62.06,100260,0.0247,23.63,50.8,100277,0.0322,22.74,51.72,100243,0.0867,22.81,56.61,100199,0.0899
6223.50406,23.16,50.04,100304,0.0706,23.1,53.55,100317,0.077,22.92,51.17,100301,0.061,23.05,47.69,100283,0.0706,23.15,51.46,100202,0.077,23.47,62.02,100258,0.0247,23.63,50.72,100276,0.025,22.75,51.68,100244,0.0867,22.81,56.6,100200,0.0899
6233.62016,23.15,50.2,100304,0.0706,23.1,53.58,100318,0.077,22.92,51.31,100303,0.061,23.05,47.98,100283,0.0706,23.14,51.48,100200,0.077,23.47,61.97,100257,0.0176,23.63,50.67,100275,0.0322,22.75,51.73,100246,0.0867,22.81,56.58,100202,0.0899
6243.73626,23.16,49.93,100309,0.0706,23.1,53.58,100315,0.0738,22.93,51.14,100302,0.061,23.05,47.75,100283,0.0738,23.15,51.49,100203,0.077,23.47,62,100258,0.0247,23.63,50.64,100273,0.0322,22.75,51.73,100241,0.0867,22.81,56.61,100202,0.0899
6253.85093,23.16,50.26,100305,0.0706,23.1,53.64,100318,0.0738,22.93,51.15,100301,0.061,23.05,47.96,100283,0.0706,23.15,51.49,100201,0.077,23.47,61.99,100262,0.0176,23.63,50.63,100275,0.0322,22.74,51.95,100239,0.0867,22.81,56.61,100202,0.0867
6263.96656,23.15,50.01,100302,0.0706,23.09,53.56,100317,0.0738,22.92,51.14,100299,0.061,23.05,48.08,100285,0.0706,23.15,51.45,100204,0.077,23.47,62.06,100259,0.0247,23.63,50.62,100273,0.025,22.74,52.2,100240,0.0867,22.81,56.55,100201,0.0867
6274.08313,23.16,50.01,100305,0.0706,23.1,53.51,100317,0.0738,22.92,51.22,100296,0.061,23.05,47.67,100281,0.0706,23.15,51.46,100204,0.077,23.47,62.02,100260,0.0247,23.63,50.7,100273,0.025,22.74,51.43,100241,0.0867,22.81,56.59,100200,0.0867
6284.19876,23.16,50.21,100305,0.0706,23.1,53.63,100314,0.077,22.92,51.23,100297,0.061,23.05,47.98,100285,0.0706,23.14,51.63,100203,0.077,23.47,61.97,100257,0.0247,23.63,50.64,100276,0.0322,22.74,51.64,100241,0.0899,22.81,56.6,100197,0.0867
6294.31533,23.15,50.17,100302,0.0706,23.1,53.6,100317,0.0738,22.92,51.16,100299,0.061,23.05,47.76,100283,0.0706,23.14,51.59,100202,0.077,23.47,61.97,100258,0.0247,23.63,50.73,100274,0.025,22.74,51.76,100241,0.0899,22.81,56.62,100200,0.0867
6304.43096,23.15,50.06,100304,0.0706,23.09,53.56,100313,0.0738,22.92,51.2,100301,0.061,23.05,47.91,100280,0.0706,23.14,51.52,100198,0.077,23.47,62.04,100260,0.0247,23.63,50.71,100274,0.025,22.75,51.78,100244,0.0899,22.81,56.63,100202,0.0867
6314.54658,23.16,50.16,100304,0.0706,23.09,53.63,100315,0.0738,22.92,51.18,100300,0.061,23.05,48.13,100282,0.0706,23.14,51.5,100200,0.077,23.47,62,100259,0.0247,23.62,50.74,100272,0.025,22.74,51.5,100241,0.0899,22.8,56.61,100196,0.0867
6324.66316,23.16,50.38,100306,0.0706,23.1,53.51,100314,0.077,22.92,51.25,100302,0.061,23.05,47.78,100281,0.0706,23.14,51.45,100204,0.077,23.47,62.03,100255,0.0247,23.62,50.59,100277,0.025,22.74,51.79,100241,0.0899,22.81,56.61,100197,0.0867
6334.77878,23.16,50.19,100302,0.0706,23.1,53.55,100319,0.0738,22.92,51.17,100301,0.061,23.05,47.82,100281,0.0706,23.14,51.46,100202,0.077,23.47,62.03,100256,0.0247,23.63,50.68,100278,0.025,22.74,51.6,100245,0.0899,22.81,56.62,100197,0.0867
6344.89345,23.16,50.12,100302,0.0706,23.1,53.5,100317,0.077,22.92,51.16,100300,0.061,23.05,47.96,100283,0.0706,23.14,51.51,100201,0.077,23.47,62.03,100256,0.0176,23.62,50.77,100278,0.025,22.74,51.48,100238,0.0899,22.81,56.64,100201,0.0867
6355.01003,23.15,50.01,100303,0.0706,23.1,53.62,100316,0.077,22.92,51.23,100300,0.061,23.04,47.86,100283,0.0706,23.14,51.41,100205,0.077,23.47,61.95,100254,0.0176,23.63,50.77,100278,0.0322,22.74,51.56,100241,0.0899,22.81,56.65,100199,0.0867
6365.1266,23.15,50.35,100304,0.0706,23.09,53.62,100319,0.077,22.92,51.3,100298,0.061,23.04,47.78,100283,0.0706,23.14,51.51,100206,0.077,23.47,62.01,100255,0.0247,23.63,50.65,100277,0.0322,22.74,51.26,100241,0.0899,22.81,56.61,100199,0.0867
6375.24175,23.16,49.99,100303,0.0706,23.09,53.63,100317,0.077,22.92,51.2,100298,0.061,23.05,47.81,100282,0.0706,23.14,51.59,100203,0.077,23.47,62.05,100258,0.0176,23.62,50.72,100276,0.025,22.74,51.71,100239,0.0899,22.8,56.65,100196,0.0867
6385.3569,23.15,49.92,100304,0.0706,23.09,53.61,100312,0.077,22.92,51.17,100298,0.061,23.05,47.88,100284,0.0706,23.14,51.5,100205,0.077,23.47,61.98,100258,0.0176,23.62,50.74,100270,0.0322,22.74,51.3,100238,0.0899,22.81,56.64,100199,0.0867
6395.47348,23.16,50.26,100300,0.0706,23.09,53.55,100313,0.0738,22.92,51.12,100300,0.061,23.04,47.88,100283,0.0706,23.14,51.51,100206,0.077,23.47,61.99,100255,0.0176,23.62,50.71,100276,0.025,22.74,51.47,100239,0.0899,22.81,56.56,100198,0.0867
6405.59101,23.16,49.87,100302,0.0706,23.09,53.71,100315,0.0738,22.92,51.16,100293,0.061,23.04,47.28,100279,0.0706,23.14,51.47,100201,0.077,23.46,62.03,100257,0.0176,23.62,50.66,100272,0.025,22.74,51.64,100239,0.0899,22.81,56.58,100200,0.0867
6415.70615,23.15,50.22,100299,0.0706,23.1,53.6,100315,0.077,22.92,51.2,100298,0.061,23.04,47.68,100279,0.0738,23.14,51.47,100201,0.077,23.47,62,100260,0.0211,23.62,50.71,100268,0.0322,22.74,51.79,100242,0.0899,22.8,56.61,100197,0.0867
6425.8213,23.15,50.21,100299,0.0706,23.09,53.57,100314,0.0738,22.92,51.25,100300,0.061,23.05,47.89,100277,0.0706,23.13,51.36,100197,0.077,23.47,62.01,100258,0.0176,23.62,50.77,100270,0.025,22.74,52.06,100241,0.0867,22.81,56.64,100197,0.0867
6435.93692,23.15,50.56,100301,0.0706,23.09,53.55,100310,0.077,22.92,51.15,100300,0.061,23.05,47.87,100281,0.0706,23.13,51.45,100198,0.077,23.47,62.01,100256,0.0176,23.62,50.69,100273,0.025,22.74,52.06,100240,0.0867,22.8,56.64,100198,0.0867
6446.05255,23.15,50.15,100303,0.0706,23.09,53.61,100314,0.077,22.92,51.24,100298,0.061,23.05,47.98,100281,0.0706,23.13,51.48,100198,0.077,23.47,62.05,100255,0.0176,23.62,50.73,100274,0.0322,22.74,51.87,100242,0.0899,22.8,56.6,100195,0.0867
6456.16912,23.15,50.29,100299,0.0706,23.09,53.46,100313,0.0738,22.92,51.14,100299,0.061,23.04,47.77,100279,0.0738,23.13,51.49,100195,0.077,23.47,61.98,100256,0.0247,23.62,50.71,100270,0.0322,22.74,51.91,100240,0.0899,22.8,56.62,100198,0.0867
6466.28379,23.16,50.26,100300,0.0706,23.09,53.65,100314,0.077,22.92,51.14,100296,0.061,23.05,47.98,100282,0.0706,23.13,51.55,100198,0.077,23.47,62.02,100255,0.0176,23.62,50.71,100272,0.025,22.74,51.68,100240,0.0899,22.8,56.62,100196,0.0867
6476.39989,23.15,50.24,100301,0.0706,23.1,53.62,100316,0.077,22.92,51.24,100296,0.061,23.04,47.89,100279,0.0706,23.13,51.61,100203,0.077,23.47,62.03,100251,0.0247,23.62,50.64,100271,0.025,22.74,51.76,100237,0.0899,22.81,56.62,100198,0.0867
6486.51599,23.15,49.81,100296,0.0706,23.09,53.6,100317,0.077,22.92,51.21,100295,0.061,23.04,47.89,100283,0.0706,23.13,51.5,100200,0.077,23.47,61.99,100255,0.0211,23.62,50.72,100273,0.025,22.74,51.41,100238,0.0899,22.8,56.65,100198,0.0867
6496.63209,23.15,49.95,100299,0.0706,23.09,53.67,100310,0.077,22.92,51.25,100298,0.061,23.04,47.81,100281,0.0706,23.14,51.49,100200,0.077,23.47,62.01,100255,0.0176,23.62,50.73,100271,0.0322,22.74,51.79,100237,0.0899,22.81,56.64,100199,0.0867
6506.74772,23.15,50.2,100300,0.0706,23.09,53.71,100313,0.0738,22.92,51.24,100298,0.061,23.05,47.9,100280,0.0706,23.13,51.52,100200,0.077,23.47,62.01,100259,0.0211,23.62,50.71,100271,0.0322,22.74,51.77,100238,0.0899,22.8,56.63,100198,0.0867
6516.86429,23.15,50.05,100302,0.0706,23.1,53.66,100314,0.077,22.92,51.19,100294,0.061,23.04,47.96,100278,0.0706,23.13,51.47,100199,0.077,23.47,62.03,100255,0.0247,23.62,50.69,100271,0.025,22.74,51.34,100239,0.0899,22.8,56.63,100198,0.0867
6526.97992,23.15,50.23,100298,0.0706,23.1,53.66,100314,0.077,22.92,51.18,100296,0.061,23.04,47.83,100282,0.0706,23.13,51.47,100195,0.077,23.46,62.03,100257,0.0247,23.62,50.68,100268,0.0322,22.74,51.74,100238,0.0899,22.8,56.67,100200,0.0867
6537.0965,23.15,50.47,100298,0.0706,23.1,53.64,100311,0.077,22.92,51.23,100297,0.061,23.04,47.86,100276,0.0706,23.13,51.48,100199,0.077,23.47,62.03,100255,0.0247,23.62,50.7,100271,0.025,22.74,51.68,100237,0.0899,22.8,56.61,100194,0.0867
6547.21212,23.15,50.17,100293,0.0706,23.1,53.54,100310,0.077,22.92,51.27,100295,0.061,23.04,47.83,100279,0.0706,23.13,51.49,100200,0.077,23.47,62.02,100253,0.0211,23.62,50.68,100267,0.025,22.74,51.29,100237,0.0899,22.8,56.57,100195,0.0867
6567.46912,23.15,49.96,100297,0.0706,23.09,53.6,100310,0.0738,22.92,51.29,100296,0.061,23.04,47.96,100276,0.0706,23.13,51.46,100200,0.077,23.47,61.99,100253,0.0247,23.62,50.7,100270,0.0322,22.74,51.51,100241,0.0899,22.8,56.62,100195,0.0867
6577.66103,23.15,49.73,100302,0.0706,23.09,53.66,100310,0.077,22.91,51.21,100299,0.061,23.04,47.87,100277,0.0706,23.13,51.4,100200,0.077,23.47,61.95,100252,0.0247,23.62,50.72,100271,0.025,22.73,51.93,100237,0.0899,22.8,56.64,100193,0.0867
6597.99528,23.15,50.08,100299,0.0706,23.09,53.52,100315,0.0738,22.92,51.21,100298,0.061,23.04,47.7,100279,0.0706,23.13,51.49,100198,0.077,23.47,62.01,100252,0.0247,23.62,50.72,100272,0.025,22.74,51.34,100238,0.0899,22.8,56.67,100190,0.0867
6608.11042,23.15,50.16,100298,0.0706,23.09,53.64,100311,0.077,22.92,51.19,100298,0.061,23.04,47.9,100280,0.0706,23.13,51.5,100197,0.077,23.46,62,100252,0.0211,23.62,50.78,100272,0.025,22.74,51.65,100239,0.0899,22.8,56.62,100193,0.0867
6618.227,23.15,50.39,100298,0.0706,23.09,53.56,100314,0.077,22.92,51.27,100297,0.061,23.04,47.88,100282,0.0706,23.13,51.51,100200,0.077,23.47,62.02,100255,0.0247,23.62,50.81,100269,0.025,22.74,51.51,100235,0.0931,22.8,56.64,100192,0.0867
6628.34262,23.15,50.07,100297,0.0706,23.09,53.56,100315,0.077,22.92,51.23,100295,0.061,23.04,48.02,100279,0.0706,23.12,51.42,100198,0.077,23.47,61.97,100251,0.0247,23.62,50.78,100271,0.025,22.74,51.89,100235,0.0931,22.8,56.64,100194,0.0867
6638.45825,23.15,50.31,100299,0.0706,23.1,53.7,100313,0.077,22.92,51.23,100297,0.061,23.04,48.04,100276,0.0706,23.12,51.44,100197,0.077,23.47,62,100251,0.0211,23.62,50.73,100271,0.025,22.73,51.35,100236,0.0931,22.8,56.67,100196,0.0867
6648.57387,23.15,50.39,100295,0.0706,23.09,53.7,100314,0.077,22.91,51.29,100293,0.061,23.04,48.22,100275,0.0738,23.12,51.44,100197,0.0802,23.47,62.02,100255,0.0211,23.62,50.79,100269,0.025,22.74,51.31,100237,0.0931,22.8,56.65,100198,0.0867
6658.6914,23.15,50.08,100298,0.0706,23.09,53.66,100315,0.077,22.91,51.23,100295,0.061,23.04,47.87,100277,0.0738,23.12,51.48,100200,0.077,23.46,62.01,100254,0.0211,23.62,50.72,100268,0.0322,22.74,51.98,100234,0.0931,22.8,56.64,100198,0.0867
